# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Aug 25 21:11:06 CEST 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01949	Y = 0.28321	[M/H] = 0.130	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019490	9.0000	1.81307960	1.8131	1.1617	3.8808	4.0100	1.866	2.105	2.063	1.818	1.674	1.554	1.415	1.321	1.308	3.25733852	1
	0.019490	9.0000	1.82442582	1.8244	1.1759	3.8812	4.0001	1.830	2.070	2.025	1.782	1.639	1.520	1.382	1.289	1.276	3.25814676	1
	0.019490	9.0000	1.84205306	1.8421	1.1980	3.8814	3.9830	1.775	2.015	1.968	1.726	1.584	1.466	1.328	1.235	1.222	3.25937891	1
	0.019490	9.0000	1.85540366	1.8554	1.2145	3.8815	3.9700	1.734	1.973	1.925	1.684	1.543	1.425	1.288	1.195	1.182	3.26029348	1
	0.019490	9.0000	1.88715410	1.8872	1.2535	3.8812	3.9371	1.636	1.877	1.825	1.585	1.444	1.326	1.188	1.096	1.083	3.26240706	1
	0.019490	9.0000	1.89205301	1.8921	1.2596	3.8811	3.9318	1.621	1.863	1.810	1.570	1.429	1.311	1.173	1.080	1.067	3.26272559	1
	0.019490	9.0000	1.89830697	1.8983	1.2673	3.8810	3.9250	1.602	1.844	1.790	1.551	1.409	1.291	1.153	1.060	1.047	3.26312947	1
	0.019490	9.0000	1.92102635	1.9210	1.2952	3.8801	3.8986	1.532	1.776	1.720	1.480	1.337	1.218	1.078	0.984	0.971	3.26457047	1
	0.019490	9.0000	1.92577910	1.9258	1.3009	3.8798	3.8930	1.518	1.762	1.706	1.465	1.322	1.203	1.062	0.968	0.955	3.26486659	1
	0.019490	9.0000	1.95000005	1.9500	1.3302	3.8778	3.8611	1.444	1.694	1.636	1.391	1.244	1.122	0.978	0.880	0.867	3.26635003	1
